-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2010 through 11/21/2025 in LST
Location: latitude  11.5662   longitude 104.882 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 9.54 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
PS              MERRA-2 Surface Pressure (kPa) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,RH2M,WS10M,WD10M,PS,PRECTOTCORR
2010,12,1,30.19,23.28,26.48,82.58,3.47,48.1,100.67,0.04
2010,12,2,29.66,22.45,25.96,80.69,3.95,45.4,100.76,0.0
2010,12,3,30.34,22.01,25.83,79.09,4.28,47.2,100.81,0.0
2010,12,4,30.51,21.82,26.05,79.79,3.83,51.2,100.73,0.02
2010,12,5,30.85,23.86,26.74,84.45,3.31,59.1,100.61,0.09
2010,12,6,31.07,23.35,26.81,84.14,2.89,64.5,100.71,3.2
2010,12,7,30.38,23.13,26.24,82.71,3.37,60.7,100.81,5.43
2010,12,8,30.06,21.92,25.36,77.82,3.9,54.8,100.84,0.0
2010,12,9,29.98,20.64,25.25,75.17,2.25,69.1,100.86,0.0
2010,12,10,31.42,21.66,26.29,76.01,1.6,245.2,100.76,0.0
2010,12,11,31.5,22.4,26.71,79.41,1.81,261.1,100.6,0.0
2010,12,12,30.49,22.5,26.12,82.46,2.17,222.1,100.54,0.02
2010,12,13,31.57,22.39,26.91,78.79,1.51,197.5,100.61,0.12
2010,12,14,28.34,24.31,26.03,86.95,1.27,148.8,100.71,3.42
2010,12,15,31.17,22.83,26.19,82.45,2.66,128.5,100.66,3.29
2010,12,16,31.79,21.99,26.59,81.97,1.84,164.1,100.7,11.93
2010,12,17,27.0,19.63,22.57,81.32,4.59,2.7,100.95,21.0
2010,12,18,27.67,18.17,22.78,76.67,3.29,18.4,100.91,0.0
2010,12,19,29.46,20.71,24.63,76.26,2.97,43.4,100.99,0.0
2010,12,20,29.89,21.2,25.47,79.85,2.27,45.2,100.92,0.79
2010,12,21,31.59,22.13,26.37,76.98,2.36,32.6,100.72,1.12
2010,12,22,30.56,21.73,25.88,80.85,2.14,118.3,100.62,0.06
2010,12,23,30.86,23.09,26.23,80.07,1.98,99.5,100.72,0.97
2010,12,24,31.02,22.7,26.19,74.85,2.0,83.6,100.72,0.0
2010,12,25,31.68,21.76,26.53,74.01,1.74,115.0,100.66,0.0
2010,12,26,31.4,20.99,25.79,69.63,4.1,56.2,100.78,0.0
2010,12,27,30.09,20.65,25.2,71.17,3.86,45.9,100.91,0.0
2010,12,28,27.8,20.69,23.76,74.37,3.15,53.9,100.93,0.05
2010,12,29,30.57,20.51,25.19,76.25,2.24,56.8,100.85,1.99
2010,12,30,31.99,22.13,26.66,73.73,2.47,55.4,100.82,0.0
2010,12,31,31.0,20.98,25.49,69.76,3.63,52.9,100.83,0.0
2011,1,1,30.34,19.86,24.84,71.3,3.19,59.3,100.76,0.0
2011,1,2,31.63,20.55,25.42,71.53,2.38,76.6,100.81,0.0
2011,1,3,32.94,20.12,26.08,69.64,2.31,83.1,100.81,0.0
2011,1,4,31.39,22.83,26.47,73.95,2.94,70.1,100.84,0.18
2011,1,5,31.74,22.54,26.65,74.16,2.7,67.2,100.78,0.45
2011,1,6,32.66,21.79,26.33,71.94,4.28,59.8,100.88,0.5
2011,1,7,32.46,20.49,26.1,66.76,4.41,58.0,100.92,0.0
2011,1,8,31.82,20.33,25.39,64.78,3.92,63.2,100.93,0.0
2011,1,9,32.54,19.44,25.39,63.1,3.88,53.1,100.85,0.0
2011,1,10,31.64,19.21,25.16,64.26,3.54,49.9,100.83,0.0
2011,1,11,32.59,20.18,25.85,64.3,2.84,58.3,100.73,0.0
2011,1,12,32.23,21.57,26.37,65.26,2.63,25.0,100.72,0.0
2011,1,13,32.67,22.09,26.61,66.9,2.0,67.4,100.81,0.0
2011,1,14,32.62,22.23,26.9,66.05,1.91,50.7,100.85,0.0
2011,1,15,31.94,21.22,26.02,64.57,3.76,50.4,100.96,0.0
2011,1,16,30.24,20.69,24.5,61.19,4.43,42.6,101.06,0.0
2011,1,17,31.28,18.94,24.34,58.11,4.34,51.6,101.11,0.0
2011,1,18,32.31,18.74,24.92,60.39,2.83,68.0,101.03,0.0
2011,1,19,33.11,20.87,26.52,57.87,1.48,4.6,100.87,0.0
2011,1,20,34.38,20.96,27.04,60.74,2.76,56.9,100.75,0.0
2011,1,21,32.94,22.33,27.14,68.25,2.32,131.7,100.83,0.0
2011,1,22,33.15,22.92,27.09,68.34,2.52,100.0,100.96,0.01
2011,1,23,34.73,23.39,28.09,66.49,2.83,78.6,101.07,0.03
2011,1,24,33.46,23.62,27.43,65.5,3.34,82.0,101.07,0.11
2011,1,25,34.18,22.41,27.26,61.94,3.93,49.8,101.07,0.04
2011,1,26,34.59,22.21,27.76,58.45,4.68,64.3,101.12,0.0
2011,1,27,35.49,22.61,28.43,60.97,4.32,78.7,101.13,0.0
2011,1,28,35.79,22.93,28.82,60.11,3.56,71.7,101.03,0.0
2011,1,29,34.3,23.22,28.09,52.41,5.73,51.6,101.01,0.0
2011,1,30,34.65,21.03,27.49,50.88,4.93,50.4,101.12,0.0
2011,1,31,34.4,21.52,27.51,54.17,4.21,68.1,101.11,0.0
2011,2,1,35.18,21.48,28.06,54.33,3.14,69.2,101.02,0.0
2011,2,2,34.88,23.28,28.27,55.13,3.44,63.7,101.0,0.0
2011,2,3,35.34,22.72,28.47,53.15,2.73,56.1,101.0,0.0
2011,2,4,34.73,22.07,28.46,57.05,2.27,61.1,100.96,0.05
2011,2,5,34.98,23.4,28.45,56.7,2.46,79.1,100.93,0.17
2011,2,6,34.61,21.8,27.83,56.9,2.09,168.5,100.89,0.0
2011,2,7,34.58,21.83,27.9,61.02,2.16,194.3,100.74,0.0
2011,2,8,34.72,22.87,28.45,62.01,2.6,207.3,100.53,0.01
2011,2,9,36.02,22.87,29.13,61.19,2.76,193.7,100.48,0.0
2011,2,10,36.58,23.06,29.23,56.05,3.19,168.6,100.65,0.0
2011,2,11,36.45,22.27,28.95,54.71,3.64,158.6,100.8,0.0
2011,2,12,35.61,22.89,28.87,59.86,2.97,160.9,100.82,0.02
2011,2,13,36.87,23.57,29.97,56.41,1.89,173.1,100.77,0.0
2011,2,14,36.47,24.64,29.89,55.2,3.28,140.8,100.78,0.01
2011,2,15,36.86,23.97,30.0,50.95,2.15,131.8,100.93,0.06
2011,2,16,38.14,24.56,30.98,48.96,2.2,176.8,100.97,0.0
2011,2,17,37.32,24.9,30.85,54.66,3.22,171.8,100.91,0.0
2011,2,18,37.09,24.96,30.73,53.26,3.91,167.5,100.87,0.0
2011,2,19,37.23,25.15,31.08,52.52,3.01,180.1,100.91,0.06
2011,2,20,36.46,25.69,30.8,55.24,3.12,182.0,100.97,0.58
2011,2,21,38.08,25.74,31.01,49.0,3.79,145.6,100.92,0.0
2011,2,22,38.13,24.36,30.66,51.78,3.03,129.9,100.87,0.48
2011,2,23,35.69,25.26,30.04,54.12,2.58,153.1,100.91,0.86
2011,2,24,37.45,24.29,30.81,49.66,1.88,197.9,100.83,0.0
2011,2,25,37.94,25.1,31.43,50.63,3.33,152.7,100.69,0.0
2011,2,26,38.26,24.83,31.18,48.75,3.92,144.9,100.73,0.02
2011,2,27,37.42,24.79,31.09,50.69,2.48,156.5,100.79,0.06
2011,2,28,35.88,25.81,30.63,52.57,3.05,211.4,100.75,0.0
2011,3,1,35.83,24.98,30.29,54.88,3.61,166.0,100.74,0.01
2011,3,2,34.83,25.07,29.09,54.34,3.27,99.5,100.87,0.14
2011,3,3,38.16,24.48,31.27,40.48,2.67,38.8,100.71,0.19
2011,3,4,37.11,24.91,31.19,49.8,3.21,65.3,100.7,2.22
2011,3,5,37.48,25.77,31.62,49.62,3.34,89.9,100.7,0.01
2011,3,6,37.03,26.38,31.36,54.11,2.91,148.2,100.81,0.05
2011,3,7,37.3,25.93,31.34,52.75,3.82,146.0,100.8,0.76
2011,3,8,36.45,25.16,29.92,61.93,2.89,120.0,100.81,6.07
2011,3,9,37.8,25.05,30.93,54.87,3.11,87.4,100.89,0.28
2011,3,10,38.45,24.64,31.47,48.53,2.92,66.8,100.89,0.05
2011,3,11,38.99,25.42,31.97,44.46,3.69,82.5,100.8,0.34
2011,3,12,37.12,26.54,31.35,46.63,3.01,131.3,100.81,0.02
2011,3,13,34.83,25.24,30.01,50.62,2.67,158.5,100.82,0.0
2011,3,14,39.42,24.56,31.73,48.33,2.84,165.3,100.68,0.0
2011,3,15,37.8,25.33,31.25,52.02,3.09,163.4,100.71,1.66
2011,3,16,37.25,25.9,30.86,50.21,2.91,70.1,100.66,0.2
2011,3,17,36.09,26.51,30.46,52.49,4.58,81.8,100.78,0.69
2011,3,18,34.58,24.75,29.41,60.14,2.14,11.8,100.85,1.3
2011,3,19,36.42,25.94,30.86,54.58,1.53,200.6,100.72,0.14
2011,3,20,34.43,26.33,29.86,59.25,2.55,267.1,100.71,0.34
2011,3,21,34.96,26.23,30.08,61.43,3.49,185.4,100.74,0.33
2011,3,22,35.79,25.41,29.64,64.7,2.29,148.9,100.78,2.85
2011,3,23,32.72,25.23,28.44,71.39,2.94,126.5,100.86,10.52
2011,3,24,35.4,24.25,28.8,67.36,3.94,68.5,100.84,3.08
2011,3,25,33.1,23.92,28.02,65.28,4.59,59.2,100.94,0.28
2011,3,26,33.7,23.88,28.3,58.32,4.87,59.3,100.99,0.44
2011,3,27,35.87,23.11,29.07,56.68,4.57,62.9,100.89,0.76
2011,3,28,35.62,23.4,29.01,50.64,5.06,52.1,100.88,0.29
2011,3,29,34.98,22.85,28.8,47.79,5.73,44.6,100.93,0.01
2011,3,30,35.75,23.52,29.06,47.76,4.41,43.5,100.95,0.06
2011,3,31,37.31,24.44,30.68,46.62,4.05,26.1,100.82,0.0
2011,4,1,38.57,26.23,31.83,50.11,3.15,75.7,100.75,0.05
2011,4,2,33.03,26.64,29.25,64.72,2.72,154.1,100.8,0.3
2011,4,3,34.73,25.65,29.63,63.81,2.57,235.7,100.81,0.05
2011,4,4,32.03,25.94,28.74,67.24,2.12,218.3,100.88,0.08
2011,4,5,37.49,24.69,31.04,56.68,3.0,193.4,100.91,0.25
2011,4,6,38.3,26.12,31.92,52.31,2.63,213.6,100.91,0.0
2011,4,7,37.88,25.71,31.59,52.67,3.02,218.7,100.91,0.59
2011,4,8,37.41,25.66,31.26,49.49,2.58,216.6,100.93,0.28
2011,4,9,39.29,25.23,32.2,49.49,2.66,173.1,100.97,0.26
2011,4,10,37.54,25.9,31.46,50.38,2.43,187.2,101.03,0.0
2011,4,11,38.88,25.45,32.03,49.33,2.85,203.4,100.82,0.18
2011,4,12,37.65,26.05,31.56,51.09,3.69,165.7,100.86,0.22
2011,4,13,38.17,25.92,31.75,48.92,2.73,158.9,100.89,0.08
2011,4,14,37.54,25.53,31.17,49.33,2.65,178.1,100.75,0.23
2011,4,15,37.48,25.47,31.38,52.73,3.88,174.3,100.69,0.0
2011,4,16,37.25,26.34,31.37,54.58,3.26,167.4,100.75,0.0
2011,4,17,39.32,26.7,32.62,54.54,3.14,212.6,100.69,0.03
2011,4,18,37.13,27.58,32.1,57.37,2.55,223.5,100.54,9.1
2011,4,19,29.4,25.24,27.3,78.84,2.06,262.2,100.72,51.56
2011,4,20,34.09,24.68,29.04,73.13,2.69,124.1,100.79,0.57
2011,4,21,34.21,25.46,28.92,70.74,3.44,146.4,100.85,0.81
2011,4,22,35.9,24.04,29.81,66.81,2.75,144.2,100.75,0.12
2011,4,23,35.71,25.42,30.21,67.43,2.85,150.5,100.66,7.84
2011,4,24,30.29,24.41,26.92,81.92,2.59,93.3,100.77,40.48
2011,4,25,31.93,24.25,27.56,76.73,1.81,101.2,100.78,2.98
2011,4,26,33.26,24.58,29.05,74.86,1.85,170.1,100.7,0.09
2011,4,27,34.24,25.59,29.62,73.22,1.9,185.1,100.59,0.0
2011,4,28,32.71,25.64,29.41,72.7,2.24,176.3,100.5,0.42
2011,4,29,35.31,25.02,29.74,71.02,3.03,151.3,100.59,2.24
2011,4,30,33.24,24.72,29.2,74.02,2.16,142.5,100.71,0.02
2011,5,1,35.64,25.14,29.75,70.44,1.91,207.4,100.75,0.23
2011,5,2,30.47,25.79,28.02,79.45,1.88,253.6,100.69,1.02
2011,5,3,32.81,25.64,29.03,77.29,1.51,224.7,100.61,2.81
2011,5,4,31.94,26.16,28.63,79.17,1.81,210.7,100.63,0.45
2011,5,5,32.95,25.78,28.83,76.66,1.67,182.0,100.67,1.37
2011,5,6,33.22,25.43,28.93,76.65,2.71,195.7,100.69,1.33
2011,5,7,35.56,25.27,29.93,70.05,3.17,246.1,100.6,0.05
2011,5,8,35.99,25.05,29.95,71.9,3.47,243.7,100.53,0.28
2011,5,9,34.92,25.83,29.59,72.91,3.65,235.5,100.6,0.55
2011,5,10,33.31,25.97,28.77,76.04,5.03,217.8,100.64,0.87
2011,5,11,34.12,25.27,29.19,75.96,3.63,225.4,100.57,0.92
2011,5,12,31.81,25.44,27.94,83.13,4.04,207.2,100.6,4.57
2011,5,13,33.51,25.01,28.77,79.09,2.68,206.0,100.6,1.59
2011,5,14,31.99,25.6,28.52,79.89,2.73,202.7,100.7,1.3
2011,5,15,34.59,24.34,29.26,74.45,2.28,187.0,100.92,2.94
2011,5,16,35.5,25.58,29.94,71.44,1.36,180.1,101.0,0.9
2011,5,17,32.56,25.96,28.96,75.96,1.36,192.0,100.86,1.52
2011,5,18,33.01,25.77,28.96,76.62,2.53,220.9,100.79,2.24
2011,5,19,34.5,25.07,29.29,71.42,2.14,212.7,100.78,0.17
2011,5,20,37.13,25.42,30.41,67.26,3.11,225.6,100.64,0.59
2011,5,21,33.88,25.54,29.31,70.74,2.73,224.6,100.6,0.76
2011,5,22,38.19,24.12,30.91,66.67,3.01,252.2,100.53,0.01
2011,5,23,35.23,25.79,30.23,70.2,2.9,225.1,100.54,0.35
2011,5,24,33.51,26.1,29.4,76.97,2.71,233.7,100.51,4.55
2011,5,25,31.98,25.96,28.81,78.93,1.82,259.7,100.51,5.73
2011,5,26,31.34,25.93,28.32,80.03,1.32,270.4,100.55,10.62
2011,5,27,34.16,25.01,29.16,74.79,2.24,266.2,100.51,2.0
2011,5,28,32.9,25.24,28.59,77.85,3.12,241.7,100.51,3.45
2011,5,29,31.95,25.07,27.69,81.93,3.12,233.4,100.72,8.82
2011,5,30,29.72,24.87,26.98,85.54,2.73,243.3,100.75,20.02
2011,5,31,32.63,24.26,27.99,81.52,3.91,215.3,100.61,1.55
2011,6,1,30.92,25.15,27.61,84.77,3.21,202.5,100.59,3.06
2011,6,2,32.24,24.87,28.32,81.17,2.42,191.6,100.65,3.76
2011,6,3,32.39,25.41,28.53,81.07,3.62,193.5,100.67,0.71
2011,6,4,31.82,25.66,28.22,84.28,3.17,191.1,100.6,0.95
2011,6,5,32.48,26.17,28.74,80.66,3.73,206.3,100.67,1.45
2011,6,6,31.74,24.98,27.81,85.97,2.94,215.6,100.76,16.84
2011,6,7,33.29,25.12,28.57,78.58,2.61,219.6,100.74,0.39
2011,6,8,33.18,25.32,28.66,78.01,3.69,248.5,100.67,0.2
2011,6,9,35.03,24.76,29.26,74.93,3.41,244.8,100.59,0.57
2011,6,10,31.09,25.25,27.71,80.59,3.89,246.0,100.58,2.01
2011,6,11,31.96,24.47,27.53,82.05,3.96,244.9,100.57,4.04
2011,6,12,31.01,24.75,27.21,82.2,4.52,237.3,100.66,4.64
2011,6,13,32.95,23.69,27.9,77.22,4.18,254.9,100.68,0.6
2011,6,14,30.08,24.08,26.79,79.5,3.28,261.6,100.78,3.52
2011,6,15,32.87,23.76,27.93,76.42,4.4,258.6,100.74,2.34
2011,6,16,32.27,24.52,27.76,80.37,4.28,245.2,100.63,5.8
2011,6,17,29.65,25.09,26.94,85.93,5.0,219.6,100.63,4.16
2011,6,18,29.8,24.62,26.67,86.71,4.37,230.5,100.54,8.77
2011,6,19,31.08,23.98,27.04,81.12,4.85,246.6,100.47,4.56
2011,6,20,31.5,23.72,27.11,79.82,4.54,243.7,100.57,1.8
2011,6,21,32.67,24.03,27.89,79.42,4.25,238.7,100.53,1.34
2011,6,22,33.27,24.49,28.15,77.29,4.03,254.5,100.36,1.28
2011,6,23,32.43,25.1,28.31,79.1,4.86,239.2,100.17,0.11
2011,6,24,31.92,25.43,28.21,79.61,5.61,229.6,100.17,0.0
2011,6,25,32.89,25.31,28.34,78.82,5.43,221.5,100.35,0.01
2011,6,26,32.89,24.78,28.44,78.53,4.52,219.8,100.57,0.84
2011,6,27,33.47,24.34,28.56,77.36,4.16,230.3,100.58,1.39
2011,6,28,34.59,24.17,28.97,75.96,3.73,235.7,100.54,0.28
2011,6,29,32.14,25.64,28.2,79.74,3.57,229.9,100.66,0.59
2011,6,30,32.91,24.41,28.04,77.49,2.97,246.6,100.73,3.7
2011,7,1,31.98,24.29,27.44,78.27,3.38,206.6,100.81,3.7
2011,7,2,33.73,23.17,28.24,73.34,2.67,234.1,100.74,0.55
2011,7,3,34.98,24.43,29.07,70.84,2.91,253.8,100.72,0.25
2011,7,4,35.66,24.43,29.6,68.88,1.9,264.7,100.75,0.39
2011,7,5,32.57,25.19,28.62,73.37,1.89,248.7,100.77,11.69
2011,7,6,32.56,24.39,27.94,80.93,2.83,247.1,100.65,51.83
2011,7,7,31.74,24.11,27.64,84.61,3.76,238.1,100.62,0.89
2011,7,8,32.6,24.97,28.07,78.16,3.95,236.9,100.64,0.07
2011,7,9,31.95,24.44,27.89,81.86,4.27,227.1,100.55,0.65
2011,7,10,28.63,24.97,26.71,88.71,3.7,229.1,100.44,3.98
2011,7,11,30.98,24.2,27.27,85.98,2.92,238.1,100.38,5.08
2011,7,12,30.24,24.51,27.06,88.04,3.8,214.0,100.4,3.19
2011,7,13,31.29,24.58,27.09,85.12,3.69,215.1,100.53,7.1
2011,7,14,29.42,23.8,26.35,88.31,3.31,226.0,100.57,12.55
2011,7,15,28.77,24.37,26.27,90.45,3.47,220.9,100.65,15.32
2011,7,16,30.15,24.17,26.79,85.29,3.97,218.6,100.63,0.06
2011,7,17,31.07,23.67,27.12,83.77,3.84,232.0,100.59,0.91
2011,7,18,31.19,23.81,27.2,83.38,3.68,233.4,100.62,0.11
2011,7,19,31.09,23.93,27.33,84.82,3.51,231.2,100.63,1.21
2011,7,20,31.22,24.56,27.51,83.73,3.64,238.5,100.68,0.46
2011,7,21,31.08,23.8,27.27,83.98,2.91,266.5,100.74,1.54
2011,7,22,31.15,23.93,27.26,80.96,3.03,288.0,100.67,3.25
2011,7,23,31.57,23.86,27.48,82.08,2.71,239.0,100.49,7.33
2011,7,24,29.86,24.31,26.76,85.5,3.74,226.7,100.54,1.95
2011,7,25,31.48,23.22,27.1,83.05,3.5,233.0,100.65,2.16
2011,7,26,31.52,23.69,27.37,82.23,3.43,258.1,100.65,2.34
2011,7,27,28.99,24.31,26.21,89.29,3.32,238.9,100.58,17.17
2011,7,28,28.71,24.33,26.24,90.96,3.83,231.4,100.45,36.28
2011,7,29,28.44,24.28,26.13,90.36,4.57,224.1,100.46,2.63
2011,7,30,28.35,24.01,25.91,90.07,5.28,222.3,100.38,2.2
2011,7,31,28.56,24.14,26.06,90.74,3.92,216.3,100.45,6.47
2011,8,1,31.94,24.04,27.46,83.54,3.13,224.4,100.61,0.52
2011,8,2,31.52,24.68,27.6,83.67,2.6,237.0,100.76,4.61
2011,8,3,31.32,24.73,27.84,82.76,2.19,263.1,100.8,0.0
2011,8,4,31.48,23.88,27.73,83.21,2.58,266.1,100.66,0.22
2011,8,5,31.86,24.32,27.83,84.75,3.37,244.8,100.46,2.41
2011,8,6,30.22,25.15,27.23,87.78,3.18,257.0,100.4,0.92
2011,8,7,30.49,24.52,27.04,86.64,3.59,239.0,100.52,0.8
2011,8,8,33.38,23.25,27.9,79.58,3.71,248.2,100.69,0.19
2011,8,9,31.58,24.24,27.21,82.36,3.54,242.4,100.69,0.74
2011,8,10,29.44,24.27,26.29,86.34,3.9,225.7,100.66,1.09
2011,8,11,29.35,24.01,26.22,86.72,3.55,232.5,100.66,1.39
2011,8,12,30.82,23.41,26.94,82.55,3.09,233.8,100.59,3.36
2011,8,13,31.53,23.76,27.69,80.71,1.83,240.2,100.55,6.26
2011,8,14,31.97,24.18,27.66,83.97,2.46,195.8,100.66,27.09
2011,8,15,28.92,24.29,26.29,90.96,3.31,208.4,100.83,84.28
2011,8,16,30.63,23.27,26.76,86.28,3.23,215.8,100.77,11.74
2011,8,17,30.39,23.73,26.87,86.6,2.64,250.1,100.7,2.53
2011,8,18,30.76,23.7,27.09,85.67,2.63,248.1,100.71,4.4
2011,8,19,29.51,23.67,26.93,85.92,2.21,246.2,100.78,26.87
2011,8,20,30.21,24.65,27.14,81.94,1.58,304.6,100.87,0.86
2011,8,21,31.21,23.52,27.56,82.08,2.26,311.6,100.79,10.4
2011,8,22,30.47,24.87,27.45,85.29,1.84,287.5,100.76,2.74
2011,8,23,30.02,24.84,27.18,88.07,2.24,240.8,100.66,5.54
2011,8,24,31.08,24.5,27.4,85.65,2.1,238.1,100.58,6.58
2011,8,25,30.66,24.55,27.23,88.19,2.69,225.1,100.5,12.39
2011,8,26,28.66,24.54,26.28,89.54,2.14,304.4,100.48,11.78
2011,8,27,27.27,24.42,25.75,92.12,3.68,214.2,100.49,8.06
2011,8,28,28.03,24.23,25.84,92.87,3.93,209.6,100.53,10.2
2011,8,29,30.12,23.95,26.51,89.53,4.52,208.6,100.7,4.04
2011,8,30,30.19,23.79,26.75,88.25,3.78,228.0,100.74,3.03
2011,8,31,30.14,24.08,26.71,88.69,4.06,235.2,100.69,0.63
2011,9,1,30.4,23.43,26.73,86.92,3.58,244.5,100.62,0.01
2011,9,2,29.91,23.95,26.67,87.32,3.38,245.2,100.63,0.34
2011,9,3,30.89,23.71,27.08,86.38,3.01,245.1,100.63,0.09
2011,9,4,30.75,24.5,27.16,87.46,3.66,225.3,100.68,0.36
2011,9,5,28.77,24.4,26.37,91.42,3.45,220.1,100.76,1.13
2011,9,6,29.75,23.84,26.6,89.28,2.77,234.9,100.77,0.57
2011,9,7,30.02,23.74,26.56,88.79,2.77,239.9,100.72,8.72
2011,9,8,28.44,24.21,25.95,91.51,3.68,229.3,100.68,9.98
2011,9,9,27.9,24.08,25.84,91.38,4.68,216.9,100.62,4.76
2011,9,10,27.61,23.82,25.53,92.57,4.39,214.7,100.45,11.95
2011,9,11,28.1,24.19,25.87,91.67,5.8,192.2,100.46,14.12
2011,9,12,29.49,24.51,26.54,89.72,5.2,186.1,100.7,1.15
2011,9,13,30.89,24.12,27.27,86.99,2.81,228.8,100.76,0.08
2011,9,14,30.57,24.46,27.36,86.82,2.72,262.7,100.75,0.04
2011,9,15,30.7,24.36,27.26,87.46,2.04,282.5,100.75,0.63
2011,9,16,29.85,24.31,27.01,88.32,2.54,249.9,100.68,0.0
2011,9,17,30.24,24.58,27.06,87.81,3.82,237.8,100.54,0.13
2011,9,18,29.31,24.33,26.6,89.45,3.14,228.6,100.62,1.55
2011,9,19,28.63,24.28,26.08,91.23,4.17,221.3,100.74,4.05
2011,9,20,29.29,24.06,26.43,90.42,2.71,233.1,100.81,16.47
2011,9,21,27.81,24.06,25.75,92.06,2.91,256.5,100.79,38.83
2011,9,22,28.16,22.99,25.49,89.32,3.5,250.3,100.78,3.5
2011,9,23,29.47,23.32,25.95,90.27,2.92,273.2,100.7,5.97
2011,9,24,27.84,23.83,25.39,92.39,2.47,279.9,100.77,9.79
2011,9,25,28.94,23.6,26.12,90.03,2.33,315.4,100.71,1.46
2011,9,26,31.1,23.79,27.13,87.1,1.92,278.8,100.53,6.61
2011,9,27,28.76,24.01,25.95,91.28,4.04,239.4,100.41,6.54
2011,9,28,27.89,23.56,25.48,92.06,3.57,231.6,100.57,28.17
2011,9,29,29.54,23.12,26.03,90.08,4.25,233.4,100.57,13.73
2011,9,30,29.84,24.19,26.51,90.39,4.43,217.4,100.62,4.0
2011,10,1,29.54,24.41,26.66,90.49,3.18,239.1,100.6,4.88
2011,10,2,30.09,23.64,26.77,89.56,2.21,268.4,100.58,3.14
2011,10,3,28.9,24.2,26.18,92.24,2.58,273.3,100.57,6.57
2011,10,4,28.34,23.44,25.69,90.72,2.06,276.6,100.63,4.96
2011,10,5,27.68,23.42,24.97,89.9,2.81,334.6,100.85,23.38
2011,10,6,29.24,22.91,25.84,87.41,1.43,350.2,100.88,3.05
2011,10,7,27.34,23.45,25.09,91.67,1.76,302.1,100.85,1.02
2011,10,8,29.4,23.22,26.23,87.62,1.73,297.4,100.81,1.56
2011,10,9,29.31,23.71,26.14,88.39,1.52,211.1,100.78,30.17
2011,10,10,28.9,23.77,26.16,90.23,2.49,206.6,100.84,4.56
2011,10,11,29.62,23.59,26.45,90.01,2.12,208.3,100.84,27.92
2011,10,12,29.46,23.77,26.52,89.2,2.43,230.5,100.8,14.0
2011,10,13,28.61,23.84,25.86,90.72,3.3,230.0,100.82,10.27
2011,10,14,29.64,23.27,26.26,90.66,3.22,221.1,100.76,3.66
2011,10,15,29.76,24.03,26.59,88.75,2.35,235.0,100.74,0.75
2011,10,16,30.3,23.66,26.95,84.74,1.62,202.3,100.71,0.13
2011,10,17,30.68,24.0,27.06,86.42,1.77,90.0,100.85,3.01
2011,10,18,31.22,24.56,27.43,86.59,3.06,44.0,100.87,1.46
2011,10,19,30.97,24.71,27.38,88.3,3.11,27.4,100.69,9.35
2011,10,20,30.54,24.42,26.92,88.61,2.72,82.5,100.77,25.27
2011,10,21,31.04,24.12,27.19,85.31,2.4,52.0,100.82,7.22
2011,10,22,31.27,23.75,27.42,81.39,2.12,110.0,100.82,1.33
2011,10,23,31.26,23.95,27.41,83.39,2.25,24.3,100.8,4.95
2011,10,24,31.31,24.35,27.53,85.37,1.86,94.3,100.72,0.17
2011,10,25,30.6,24.86,27.33,86.64,2.51,95.4,100.77,1.6
2011,10,26,30.46,24.18,27.23,86.35,1.91,53.9,100.79,3.12
2011,10,27,31.04,24.3,27.46,84.66,2.33,30.0,100.79,9.03
2011,10,28,29.74,24.5,26.58,88.85,2.33,24.4,100.83,4.53
2011,10,29,30.56,24.29,26.87,86.32,3.43,34.6,100.73,1.74
2011,10,30,30.74,23.21,26.66,82.99,3.33,33.3,100.68,0.31
2011,10,31,30.96,23.13,26.96,83.73,2.9,39.7,100.74,0.24
2011,11,1,30.37,23.73,26.85,86.17,3.7,17.2,100.73,1.09
2011,11,2,30.16,23.75,26.55,85.45,3.73,23.3,100.64,1.77
2011,11,3,31.09,23.24,26.85,84.33,2.94,19.5,100.66,1.12
2011,11,4,30.82,23.58,26.89,84.94,2.92,343.1,100.71,0.13
2011,11,5,30.29,24.31,26.58,87.71,3.37,334.1,100.68,3.94
2011,11,6,27.55,24.48,25.59,91.79,2.64,308.0,100.6,29.03
2011,11,7,28.09,24.1,25.7,92.96,2.3,295.3,100.58,6.55
2011,11,8,29.75,23.21,26.02,88.72,2.33,253.4,100.63,2.04
2011,11,9,29.42,23.09,25.43,90.14,2.17,325.5,100.71,2.69
2011,11,10,29.43,22.79,25.53,85.58,2.99,351.9,100.83,0.23
2011,11,11,28.69,22.88,25.58,85.74,1.54,6.0,100.97,14.27
